#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4895   0.0972383    0.094492 0.000120955
        4896   0.0976671   0.0944927 0.000120932
        4897   0.0981542   0.0944934  0.00012091
        4898    0.098703   0.0944943 0.000120888
        4899   0.0993171   0.0944953 0.000120868
        4900   0.0999998   0.0944964 0.000120848
        4901    0.100753   0.0944977  0.00012083
        4902     0.10158   0.0944991 0.000120814
        4903     0.10248   0.0945007   0.0001208
        4904    0.103454   0.0945026  0.00012079
        4905      0.1045   0.0945046 0.000120782
        4906    0.105615   0.0945069 0.000120779
        4907    0.106792   0.0945094  0.00012078
        4908    0.108022   0.0945121 0.000120787
        4909    0.109296   0.0945151   0.0001208
        4910    0.110597   0.0945184  0.00012082
        4911     0.11191    0.094522 0.000120847
        4912    0.113213   0.0945258 0.000120882
        4913    0.114484   0.0945298 0.000120926
        4914    0.115697   0.0945341 0.000120978
        4915    0.116824   0.0945387 0.000121038
        4916     0.11784   0.0945434 0.000121106
        4917    0.118717   0.0945483 0.000121182
        4918    0.119431   0.0945534 0.000121263
        4919    0.119961   0.0945586 0.000121348
        4920    0.120291   0.0945638 0.000121436
        4921    0.120411    0.094569 0.000121525
        4922    0.120317   0.0945743 0.000121613
        4923    0.120013   0.0945794 0.000121698
        4924    0.119508   0.0945845 0.000121778
        4925    0.118817   0.0945894 0.000121853
        4926     0.11796   0.0945942  0.00012192
        4927    0.116961   0.0945987  0.00012198
        4928    0.115846    0.094603 0.000122031
        4929    0.114642   0.0946071 0.000122074
        4930    0.113376   0.0946109 0.000122109
        4931    0.112072   0.0946144 0.000122136
        4932    0.110753   0.0946177 0.000122155
        4933     0.10944   0.0946207 0.000122167
        4934    0.108149   0.0946234 0.000122173
        4935    0.106896   0.0946259 0.000122173
        4936    0.105689   0.0946282 0.000122169
        4937    0.104537   0.0946302 0.000122161
        4938    0.103447    0.094632 0.000122149
        4939     0.10242   0.0946335 0.000122135
        4940     0.10146   0.0946349 0.000122118
        4941    0.100565   0.0946361 0.000122099
        4942   0.0997343   0.0946372 0.000122079
        4943    0.098966    0.094638 0.000122057
        4944   0.0982565   0.0946388 0.000122035
        4945   0.0976023   0.0946394 0.000122011
        4946   0.0970001   0.0946398 0.000121988
        4947   0.0964457   0.0946402 0.000121964
        4948   0.0959355   0.0946405 0.000121939
        4949   0.0954651   0.0946406 0.000121915
        4950   0.0950311   0.0946407  0.00012189
        4951   0.0946294   0.0946407 0.000121865
        4952   0.0942573   0.0946406 0.000121841
        4953   0.0939108   0.0946405 0.000121816
        4954   0.0935873   0.0946403 0.000121792
        4955   0.0932842     0.09464 0.000121768
        4956    0.092998   0.0946397 0.000121744
        4957   0.0927272   0.0946393  0.00012172
        4958   0.0924691   0.0946388 0.000121696
        4959   0.0922227   0.0946384 0.000121672
        4960   0.0919848   0.0946378 0.000121649
        4961    0.091755   0.0946372 0.000121626
        4962   0.0915314   0.0946366 0.000121603
        4963    0.091312   0.0946359  0.00012158
        4964   0.0910979   0.0946352 0.000121558
        4965   0.0908872   0.0946345 0.000121536
        4966   0.0906787   0.0946337 0.000121514
        4967   0.0904727   0.0946328 0.000121492
        4968   0.0902689    0.094632 0.000121471
        4969   0.0900652    0.094631  0.00012145
        4970   0.0898627   0.0946301 0.000121429
        4971   0.0896616   0.0946291 0.000121409
        4972   0.0894617    0.094628 0.000121389
        4973   0.0892621    0.094627 0.000121369
        4974   0.0890632   0.0946258  0.00012135
        4975   0.0888653   0.0946247 0.000121331
        4976   0.0886679   0.0946235 0.000121313
        4977   0.0884725   0.0946223 0.000121295
        4978   0.0882782    0.094621 0.000121277
        4979   0.0880848   0.0946197  0.00012126
        4980   0.0878939   0.0946183 0.000121243
        4981   0.0877053   0.0946169 0.000121227
        4982   0.0875192   0.0946155 0.000121211
        4983   0.0873361    0.094614 0.000121195
        4984   0.0871557   0.0946126  0.00012118
        4985   0.0869782    0.094611 0.000121165
        4986   0.0868048   0.0946095 0.000121151
        4987   0.0866344   0.0946079 0.000121137
        4988   0.0864691   0.0946062 0.000121124
        4989    0.086308   0.0946046 0.000121111
        4990   0.0861516   0.0946029 0.000121099
        4991   0.0859998   0.0946011 0.000121087
        4992   0.0858533   0.0945994 0.000121075
        4993   0.0857109   0.0945976 0.000121064
        4994   0.0855749   0.0945958 0.000121053
        4995   0.0854436    0.094594 0.000121043
        4996   0.0853187   0.0945921 0.000121033
        4997   0.0851996   0.0945902 0.000121023
        4998    0.085086   0.0945883 0.000121014
        4999   0.0849782   0.0945864 0.000121005
        5000   0.0848766   0.0945845 0.000120997
        5001   0.0847812   0.0945825 0.000120988
        5002   0.0846917   0.0945805  0.00012098
        5003   0.0846081   0.0945785 0.000120972
        5004   0.0845311   0.0945765 0.000120965
        5005   0.0844602   0.0945745 0.000120958
        5006   0.0843952   0.0945725 0.000120951
        5007    0.084336   0.0945704 0.000120944
        5008   0.0842833   0.0945684 0.000120937
        5009   0.0842362   0.0945663  0.00012093
        5010    0.084195   0.0945642 0.000120924
        5011   0.0841599   0.0945622 0.000120918
        5012   0.0841304   0.0945601 0.000120912
        5013   0.0841069    0.094558 0.000120905
        5014   0.0840885   0.0945559 0.000120899
        5015   0.0840762   0.0945538 0.000120893
        5016   0.0840691   0.0945517 0.000120887
        5017   0.0840676   0.0945496 0.000120881
        5018   0.0840718   0.0945476 0.000120875
        5019    0.084081   0.0945455 0.000120869
        5020   0.0840949   0.0945434 0.000120863
        5021   0.0841138   0.0945413 0.000120857
        5022   0.0841378   0.0945392  0.00012085
        5023   0.0841664   0.0945372 0.000120844
        5024   0.0841991   0.0945351 0.000120837
        5025   0.0842368   0.0945331 0.000120831
        5026   0.0842787    0.094531 0.000120824
        5027   0.0843246    0.094529 0.000120817
        5028   0.0843743    0.094527  0.00012081
        5029   0.0844284    0.094525 0.000120802
        5030   0.0844863    0.094523 0.000120795
        5031   0.0845476    0.094521 0.000120787
        5032   0.0846125    0.094519 0.000120779
        5033   0.0846807   0.0945171 0.000120771
        5034   0.0847521   0.0945151 0.000120763
        5035   0.0848271   0.0945132 0.000120754
        5036   0.0849043   0.0945113 0.000120745
        5037   0.0849848   0.0945094 0.000120736
        5038   0.0850677   0.0945075 0.000120726
        5039   0.0851531   0.0945057 0.000120717
        5040   0.0852406   0.0945038 0.000120707
        5041   0.0853304    0.094502 0.000120697
        5042   0.0854224   0.0945002 0.000120686
        5043   0.0855163   0.0944984 0.000120675
        5044   0.0856127   0.0944967 0.000120664
        5045   0.0857096   0.0944949 0.000120653
        5046   0.0858081   0.0944932 0.000120641
        5047   0.0859082   0.0944915 0.000120629
        5048   0.0860092   0.0944898 0.000120617
        5049   0.0861108   0.0944882 0.000120605
        5050   0.0862134   0.0944865 0.000120592
        5051   0.0863166   0.0944849 0.000120579
        5052   0.0864205   0.0944833 0.000120566
        5053    0.086524   0.0944817 0.000120552
        5054   0.0866286   0.0944802 0.000120538
        5055   0.0867323   0.0944787 0.000120524
        5056   0.0868355   0.0944771  0.00012051
        5057   0.0869383   0.0944756 0.000120495
        5058   0.0870405   0.0944742  0.00012048
        5059   0.0871418   0.0944727 0.000120465
        5060   0.0872417   0.0944713  0.00012045
        5061   0.0873414   0.0944699 0.000120434
        5062   0.0874387   0.0944685 0.000120419
        5063    0.087535   0.0944671 0.000120403
        5064    0.087629   0.0944658 0.000120386
        5065   0.0877208   0.0944645  0.00012037
        5066   0.0878106   0.0944631 0.000120353
        5067   0.0878981   0.0944618 0.000120337
        5068   0.0879829   0.0944606  0.00012032
        5069   0.0880651   0.0944593 0.000120302
        5070   0.0881448   0.0944581 0.000120285
        5071   0.0882208   0.0944568 0.000120268
        5072   0.0882937   0.0944556  0.00012025
        5073    0.088363   0.0944544 0.000120232
        5074   0.0884291   0.0944532 0.000120215
        5075   0.0884914    0.094452 0.000120197
        5076   0.0885502   0.0944509 0.000120179
        5077   0.0886049   0.0944497  0.00012016
        5078   0.0886555   0.0944486 0.000120142
        5079   0.0887022   0.0944475 0.000120124
        5080   0.0887444   0.0944463 0.000120105
        5081   0.0887824   0.0944452 0.000120087
        5082   0.0888159   0.0944441 0.000120069
        5083   0.0888451    0.094443  0.00012005
        5084     0.08887   0.0944419 0.000120031
        5085     0.08889   0.0944408 0.000120013
        5086   0.0889059   0.0944397 0.000119994
        5087   0.0889176   0.0944387 0.000119975
        5088    0.088924   0.0944376 0.000119957
        5089   0.0889263   0.0944365 0.000119938
        5090   0.0889249   0.0944354 0.000119919
        5091   0.0889191   0.0944343 0.000119901
        5092   0.0889082   0.0944332 0.000119882
        5093   0.0888933   0.0944321 0.000119863
        5094   0.0888745   0.0944311 0.000119845
        5095   0.0888516     0.09443 0.000119826
        5096   0.0888251   0.0944289 0.000119808
        5097    0.088795   0.0944278 0.000119789
        5098   0.0887614   0.0944266 0.000119771
        5099   0.0887237   0.0944255 0.000119753
        5100   0.0886833   0.0944244 0.000119735
        5101   0.0886398   0.0944233 0.000119717
        5102   0.0885942   0.0944221 0.000119699
        5103   0.0885454    0.094421 0.000119681
        5104   0.0884943   0.0944198 0.000119663
        5105   0.0884419   0.0944186 0.000119645
        5106   0.0883868   0.0944175 0.000119627
        5107   0.0883309   0.0944163  0.00011961
        5108   0.0882732   0.0944151 0.000119593
        5109   0.0882146   0.0944139 0.000119575
        5110   0.0881549   0.0944126 0.000119558
        5111   0.0880949   0.0944114 0.000119541
        5112   0.0880345   0.0944101 0.000119524
        5113   0.0879736   0.0944089 0.000119508
        5114    0.087913   0.0944076 0.000119491
        5115   0.0878524   0.0944063 0.000119475
        5116   0.0877926    0.094405 0.000119458
        5117   0.0877338   0.0944037 0.000119442
        5118   0.0876761   0.0944024 0.000119426
        5119   0.0876194   0.0944011  0.00011941
        5120   0.0875651   0.0943998 0.000119394
        5121   0.0875122   0.0943984 0.000119378
        5122   0.0874614   0.0943971 0.000119363
        5123   0.0874127   0.0943957 0.000119347
        5124   0.0873664   0.0943943 0.000119332
        5125   0.0873226   0.0943929 0.000119316
        5126   0.0872817   0.0943916 0.000119301
        5127   0.0872435   0.0943902 0.000119286
        5128    0.087208   0.0943888 0.000119271
        5129   0.0871754   0.0943874 0.000119256
        5130   0.0871462   0.0943859 0.000119241
        5131   0.0871207   0.0943845 0.000119226
        5132   0.0870986   0.0943831 0.000119212
        5133     0.08708   0.0943817 0.000119197
        5134   0.0870658   0.0943803 0.000119182
        5135   0.0870546   0.0943788 0.000119167
        5136   0.0870478   0.0943774 0.000119153
        5137   0.0870437    0.094376 0.000119138
        5138   0.0870436   0.0943746 0.000119124
        5139   0.0870474   0.0943731 0.000119109
        5140   0.0870552   0.0943717 0.000119094
        5141    0.087067   0.0943703  0.00011908
        5142   0.0870828   0.0943689 0.000119065
        5143   0.0871023   0.0943675  0.00011905
        5144    0.087126    0.094366 0.000119035
        5145   0.0871538   0.0943646  0.00011902
        5146   0.0871853   0.0943632 0.000119005
        5147    0.087221   0.0943619  0.00011899
        5148   0.0872605   0.0943605 0.000118975
        5149   0.0873036   0.0943591  0.00011896
        5150   0.0873508   0.0943578 0.000118945
        5151   0.0874019   0.0943564 0.000118929
        5152   0.0874562   0.0943551 0.000118914
        5153    0.087515   0.0943537 0.000118898
        5154   0.0875776   0.0943524 0.000118882
        5155   0.0876433   0.0943511 0.000118866
        5156   0.0877131   0.0943498  0.00011885
        5157   0.0877862   0.0943486 0.000118834
        5158   0.0878626   0.0943473 0.000118818
        5159   0.0879426   0.0943461 0.000118801
        5160   0.0880264   0.0943448 0.000118784
        5161   0.0881142   0.0943436 0.000118767
        5162   0.0882056   0.0943424  0.00011875
        5163   0.0883008   0.0943413 0.000118733
        5164   0.0883995   0.0943401 0.000118716
        5165   0.0885021    0.094339 0.000118698
        5166   0.0886081   0.0943379  0.00011868
        5167   0.0887177   0.0943368 0.000118662
        5168   0.0888305   0.0943357 0.000118644
