#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        8702     3.44432     3.08316  0.00134424
        8703     3.44447      3.0832  0.00134472
        8704     3.44458     3.08325  0.00134521
        8705     3.44468     3.08329   0.0013457
        8706     3.44475     3.08333  0.00134618
        8707      3.4448     3.08337  0.00134667
        8708     3.44484     3.08341  0.00134715
        8709     3.44487     3.08345  0.00134764
        8710     3.44489     3.08349  0.00134812
        8711     3.44491     3.08354   0.0013486
        8712     3.44494     3.08358  0.00134909
        8713     3.44498     3.08362  0.00134957
        8714     3.44504     3.08366  0.00135005
        8715     3.44512      3.0837  0.00135054
        8716     3.44524     3.08374  0.00135102
        8717     3.44539     3.08378   0.0013515
        8718      3.4456     3.08383  0.00135198
        8719     3.44586     3.08387  0.00135246
        8720     3.44618     3.08391  0.00135295
        8721     3.44656     3.08395  0.00135343
        8722     3.44703     3.08399  0.00135391
        8723     3.44757     3.08403   0.0013544
        8724     3.44819     3.08408  0.00135489
        8725      3.4489     3.08412  0.00135538
        8726     3.44971     3.08416  0.00135587
        8727      3.4506      3.0842  0.00135637
        8728     3.45158     3.08424  0.00135686
        8729     3.45266     3.08429  0.00135736
        8730     3.45382     3.08433  0.00135787
        8731     3.45507     3.08437  0.00135838
        8732      3.4564     3.08441  0.00135889
        8733     3.45781     3.08446  0.00135941
        8734     3.45929      3.0845  0.00135993
        8735     3.46082     3.08454  0.00136045
        8736     3.46241     3.08459  0.00136099
        8737     3.46405     3.08463  0.00136152
        8738     3.46572     3.08467  0.00136207
        8739     3.46742     3.08472  0.00136261
        8740     3.46913     3.08476  0.00136317
        8741     3.47085      3.0848  0.00136373
        8742     3.47257     3.08485  0.00136429
        8743     3.47428     3.08489  0.00136486
        8744     3.47597     3.08494  0.00136544
        8745     3.47763     3.08498  0.00136602
        8746     3.47925     3.08503  0.00136661
        8747     3.48084     3.08507   0.0013672
        8748     3.48237     3.08512   0.0013678
        8749     3.48385     3.08516   0.0013684
        8750     3.48527     3.08521  0.00136901
        8751     3.48663     3.08526  0.00136962
        8752     3.48792      3.0853  0.00137024
        8753     3.48914     3.08535  0.00137086
        8754     3.49029     3.08539  0.00137148
        8755     3.49137     3.08544  0.00137211
        8756     3.49238     3.08549  0.00137274
        8757     3.49332     3.08553  0.00137337
        8758     3.49418     3.08558  0.00137401
        8759     3.49498     3.08563  0.00137464
        8760     3.49571     3.08567  0.00137528
        8761     3.49637     3.08572  0.00137593
        8762     3.49697     3.08577  0.00137657
        8763     3.49751     3.08581  0.00137721
        8764     3.49799     3.08586  0.00137786
        8765     3.49841     3.08591  0.00137851
        8766     3.49879     3.08596  0.00137915
        8767     3.49912       3.086   0.0013798
        8768      3.4994     3.08605  0.00138045
        8769     3.49965      3.0861   0.0013811
        8770     3.49985     3.08614  0.00138175
        8771     3.50003     3.08619  0.00138239
        8772     3.50017     3.08624  0.00138304
        8773     3.50029     3.08629  0.00138369
        8774     3.50038     3.08633  0.00138434
        8775     3.50046     3.08638  0.00138498
        8776     3.50052     3.08643  0.00138563
        8777     3.50056     3.08647  0.00138627
        8778     3.50059     3.08652  0.00138692
        8779     3.50061     3.08657  0.00138756
        8780     3.50061     3.08662   0.0013882
        8781     3.50062     3.08666  0.00138885
        8782     3.50061     3.08671  0.00138949
        8783     3.50061     3.08676  0.00139013
        8784     3.50059      3.0868  0.00139077
        8785     3.50058     3.08685  0.00139141
        8786     3.50056      3.0869  0.00139205
        8787     3.50054     3.08695  0.00139268
        8788     3.50052     3.08699  0.00139332
        8789      3.5005     3.08704  0.00139396
        8790     3.50048     3.08709  0.00139459
        8791     3.50046     3.08713  0.00139522
        8792     3.50043     3.08718  0.00139586
        8793     3.50041     3.08723  0.00139649
        8794     3.50038     3.08728  0.00139712
        8795     3.50036     3.08732  0.00139775
        8796     3.50033     3.08737  0.00139838
        8797     3.50031     3.08742  0.00139901
        8798     3.50029     3.08746  0.00139964
        8799     3.50026     3.08751  0.00140026
        8800     3.50024     3.08756  0.00140089
        8801     3.50022      3.0876  0.00140151
        8802      3.5002     3.08765  0.00140214
        8803     3.50019      3.0877  0.00140276
        8804     3.50018     3.08774  0.00140339
        8805     3.50017     3.08779  0.00140401
        8806     3.50017     3.08784  0.00140463
        8807     3.50018     3.08788  0.00140525
        8808     3.50019     3.08793  0.00140587
        8809     3.50021     3.08798  0.00140649
        8810     3.50024     3.08803  0.00140711
        8811     3.50028     3.08807  0.00140773
        8812     3.50033     3.08812  0.00140834
        8813     3.50039     3.08817  0.00140896
        8814     3.50046     3.08821  0.00140958
        8815     3.50054     3.08826  0.00141019
        8816     3.50063     3.08831  0.00141081
        8817     3.50074     3.08835  0.00141142
        8818     3.50086      3.0884  0.00141204
        8819     3.50099     3.08845  0.00141265
        8820     3.50114     3.08849  0.00141327
        8821      3.5013     3.08854  0.00141388
        8822     3.50147     3.08859   0.0014145
        8823     3.50166     3.08863  0.00141511
        8824     3.50186     3.08868  0.00141572
        8825     3.50208     3.08873  0.00141634
        8826     3.50231     3.08877  0.00141695
        8827     3.50256     3.08882  0.00141757
        8828     3.50282     3.08887  0.00141818
        8829      3.5031     3.08891   0.0014188
        8830     3.50339     3.08896  0.00141941
        8831     3.50369     3.08901  0.00142003
        8832     3.50402     3.08906  0.00142065
        8833     3.50435      3.0891  0.00142126
        8834     3.50471     3.08915  0.00142188
        8835     3.50507      3.0892   0.0014225
        8836     3.50546     3.08924  0.00142312
        8837     3.50586     3.08929  0.00142374
        8838     3.50628     3.08934  0.00142436
        8839     3.50672     3.08939  0.00142498
        8840     3.50717     3.08943   0.0014256
        8841     3.50765     3.08948  0.00142623
        8842     3.50814     3.08953  0.00142685
        8843     3.50865     3.08957  0.00142748
        8844     3.50919     3.08962   0.0014281
        8845     3.50974     3.08967  0.00142873
        8846     3.51031     3.08972  0.00142936
        8847     3.51091     3.08976  0.00142999
        8848     3.51152     3.08981  0.00143062
        8849     3.51215     3.08986  0.00143126
        8850     3.51281     3.08991  0.00143189
        8851     3.51348     3.08996  0.00143253
        8852     3.51418        3.09  0.00143317
        8853     3.51489     3.09005  0.00143381
        8854     3.51562      3.0901  0.00143446
        8855     3.51637     3.09015   0.0014351
        8856     3.51713      3.0902  0.00143575
        8857      3.5179     3.09024   0.0014364
        8858     3.51869     3.09029  0.00143705
        8859     3.51949     3.09034  0.00143771
        8860      3.5203     3.09039  0.00143836
        8861     3.52111     3.09044  0.00143902
        8862     3.52193     3.09049  0.00143968
        8863     3.52275     3.09054  0.00144034
        8864     3.52356     3.09058  0.00144101
        8865     3.52438     3.09063  0.00144168
        8866     3.52518     3.09068  0.00144235
        8867     3.52597     3.09073  0.00144302
        8868     3.52675     3.09078   0.0014437
        8869     3.52751     3.09083  0.00144437
        8870     3.52825     3.09088  0.00144505
        8871     3.52896     3.09093  0.00144573
        8872     3.52965     3.09098  0.00144641
        8873      3.5303     3.09103   0.0014471
        8874     3.53091     3.09108  0.00144778
        8875     3.53148     3.09113  0.00144847
        8876       3.532     3.09118  0.00144916
        8877     3.53247     3.09123  0.00144985
        8878     3.53288     3.09128  0.00145054
        8879     3.53323     3.09133  0.00145123
        8880     3.53351     3.09138  0.00145192
        8881     3.53372     3.09143  0.00145261
        8882     3.53386     3.09148   0.0014533
        8883     3.53391     3.09152  0.00145399
        8884     3.53387     3.09157  0.00145468
        8885     3.53374     3.09162  0.00145537
        8886     3.53351     3.09167  0.00145605
        8887     3.53318     3.09172  0.00145674
        8888     3.53274     3.09177  0.00145742
        8889     3.53219     3.09182  0.00145809
        8890     3.53152     3.09187  0.00145877
        8891     3.53073     3.09192  0.00145944
        8892     3.52981     3.09197  0.00146011
        8893     3.52876     3.09202  0.00146077
        8894     3.52758     3.09207  0.00146142
        8895     3.52627     3.09212  0.00146208
        8896     3.52482     3.09217  0.00146272
        8897     3.52324     3.09222  0.00146336
        8898     3.52152     3.09226  0.00146399
        8899     3.51967     3.09231  0.00146461
        8900     3.51769     3.09236  0.00146523
        8901     3.51559     3.09241  0.00146583
        8902     3.51338     3.09245  0.00146643
        8903     3.51106      3.0925  0.00146702
        8904     3.50864     3.09255   0.0014676
        8905     3.50615     3.09259  0.00146817
        8906     3.50359     3.09264  0.00146873
        8907     3.50099     3.09269  0.00146928
        8908     3.49836     3.09273  0.00146982
        8909     3.49573     3.09278  0.00147035
        8910     3.49312     3.09282  0.00147087
        8911     3.49056     3.09287  0.00147138
        8912     3.48808     3.09291  0.00147189
        8913     3.48569     3.09295  0.00147238
        8914     3.48344       3.093  0.00147287
        8915     3.48135     3.09304  0.00147335
        8916     3.47945     3.09309  0.00147382
        8917     3.47776     3.09313  0.00147429
        8918      3.4763     3.09317  0.00147475
        8919      3.4751     3.09321   0.0014752
        8920     3.47418     3.09326  0.00147566
        8921     3.47353      3.0933  0.00147611
